status,url,title,description,h1-1,referer
200,https://www.miracle-ear.com/stories,Hearing Aid Reviews and Stories | Miracle-Ear,Hearing touches all aspects of our lives. Read how a Miracle-Ear hearing aid improved the lives of these customers and providers.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Miracle-Ear Reviews and Stories</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Shelly's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Rob's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Barb's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Dennis's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Taiha's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">John's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color first-box-color dot-point"">Mary's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color second-box-color dot-point"">Kevin's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color third-box-color dot-point"">Roy's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Myridith's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Amber's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Rosemary's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Maureen's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Michael's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Cory's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Scott's Story</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Ron's Story</h1>",https://www.miracle-ear.com
200,https://www.miracle-ear.com/stories/amber-s-story,Amber's Story: A Gift of Sound,"Amber's gift of sound from the Miracle-Ear Foundation, from child to adult.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Amber's Gift of Sound</h1>,<h1 class=""typo-h2 align-center pad-bottom-30-xs"">“They’re such a big improvement over my previous aids, especially how they seem to know which sounds I need to hear. I also can tell which direction sounds are coming from without looking.”</h1>",https://www.miracle-ear.com/foundation/every-hearing-aid-sold-gives-the-gift-of-sound
200,https://www.miracle-ear.com/franchise-business-support,Miracle-Ear Franchise Business and Financial Tools,"More than 70 years, millions of satisfied customers and more than 1,400 successful locations. Join the leader in hearing health care and receive smart business and financial tools. We're with you every step of the way.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Miracle-Ear Franchise Support</h1>",https://www.miracle-ear.com/franchise-opportunities
200,https://www.miracle-ear.com/blog/hearing-loss-is-more-common-among-men,Are Men More Likely to Develop Hearing Loss?,Are men more likey to develop hearing loss? Yes - three times as likely! Find out why.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Hearing Loss is More Common Among Men</h1>",https://www.miracle-ear.com/blog/ask-the-expert-airplane-ear
200,https://www.miracle-ear.com/blog/why-does-it-take-so-long-for-someone-with-hearing-loss-to-accept-help,Accepting Help for Hearing Loss,Did you know that seven years is the average amount of time that someone waits before getting their hearing checked after the first signs of loss occur?,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Why Does It Take So Long for Someone with Hearing Loss to Accept Help?</h1>,<h1 class=""typo-h2 align-center pad-bottom-30-xs"">Seven years is the average amount of time that someone waits before getting their hearing checked after the first signs of loss occur.</h1>",https://www.miracle-ear.com/blog/ask-the-expert-airplane-ear
200,https://www.miracle-ear.com/blog/miracle-ear-foundation-merritt-island,Miracle-Ear Foundation Merritt Island,"Miracle-Ear® of Merritt Island, FL partnered with the Miracle-Ear Foundation to provide three neighbors and friends with the hearing help they needed.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Three Friends Receive the Gift of Sound</h1>,<h1 class=""typo-h4 pad-bottom-20-xs"">Miracle-Ear Foundation</h1>",https://www.miracle-ear.com/blog/troubleshoot-common-hearing-aid-problems
200,https://www.miracle-ear.com/blog/bassmaster-father-and-son-duo-understand-the-importance-of-hearing-health,Bassmaster Pro Father and Son Understand Hearing Health,"Alton Jones Sr. and Jr. are the first father and son duo in the Bassmaster Elite Series, and are not letting hearing loss stand in their way.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Bassmaster Father and Son Duo Understand the Importance of Hearing Health</h1>",https://www.miracle-ear.com/blog/troubleshoot-common-hearing-aid-problems
200,https://www.miracle-ear.com/stories/john-s-story,A Provider’s Testimonial: John [Video] | Miracle-Ear,Learn what inspired John to become a Miracle-Ear hearing specialist. Watch John’s testimonial now.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">John’s Miracle-Ear Story</h1>,<h1 class=""typo-h2 pad-bottom-20-xs white-color align-center""></h1>,<h1 class=""typo-h3"">Find a Miracle-Ear® Center Near You</h1>",https://www.miracle-ear.com/stories/barb-s-story
200,https://www.miracle-ear.com/stories/taiha-s-story,A Provider’s Testimonial: Taiha [Video] | Miracle-Ear,"Meet Taiha, one of Miracle-Ear’s hearing aid providers, and learn why she loves helping others hear their best.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Taiha's Miracle-Ear Story</h1>,<h1 class=""typo-h2 pad-bottom-20-xs white-color align-center"">Taiha's Story</h1>,<h1 class=""typo-h3"">Find a Miracle-Ear® Center Near You</h1>",https://www.miracle-ear.com/stories/rob-s-story
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Portland-Oregon,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Raleigh-NC,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Atlanta-GA,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Nashville-TN,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Memphis-TN,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/blog/miracle-ear-foundation-nichole-s-story,Miracle-Ear Foundation: Nichole’s Story,"Libertyville, IA resident has worn hearing aids since she was two years old. Thanks to the Miracle-Ear Foundation, she now has state-of-the-art hearing devices.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Miracle-Ear Foundation: Nichole’s Story</h1>,<h1 class=""typo-h4 pad-bottom-20-xs"">Miracle-Ear Foundation</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/7-ways-to-recharge-for-spring,Seven Ways to Recharge Your Mind and Body for Spring,"After the long winter months, many people feel depleted, both physically and mentally. Here are seven ideas for a “springtime recharge” of your body and mind. Don't miss hearing those beautiful sounds of spring!","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">7 Ways to Recharge for Spring</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/hearing-aids-improve-relationships,3 Ways Hearing Aids Improve Relationships,Feeling the effects of hearing loss on relationships? There is hope. Discover three ways hearing aids bring the joy and fun back to time spent with loved ones.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">The Effects of Hearing Loss on Relationships</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/our-favorite-quotes-about-listening-and-communication,Our Favorite Quotes About Listening and Communication,We've rounded up some of our favorites quotes about the importance of listening and communication.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Our Favorite Quotes About the Importance of Listening</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/el-paso-TX,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/blog/ask-the-expert-taking-the-first-step,Ask the Expert: Taking the First Step,Now is the time to take your first step toward better hearing. Learn why.,"<h1 class=""typo-h1 white-color avenir-med"">Ask the Expert: Taking the First Step</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/ask-the-expert-hearing-aid-battery-life,Ask the Expert: Hearing Aid Battery Life,"""I still need to change batteries in my hearing aid. Do you have any tips for getting more life out of my hearing aid batteries?"" Miracle-Ear Chief Audiology Officer Dr. Thomas Tedeschi answers some of your common questions about hearing aid batteries.","<h1 class=""typo-h1 white-color avenir-med"">Ask the Expert: Hearing Aid Battery Life</h1>,<h1 class=""typo-h4 pad-bottom-20-xs"">New GENIUS™ 2.0 Rechargeable RIC</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/custom-hearing-protection,Miracle-Ear Solutions: Custom Hearing Protection,"Our hearing is precious, so it's important to protect it. Our custom hearing protection options are unique to your lifestyle.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Miracle-Ear Custom Hearing Protection</h1>",https://www.miracle-ear.com/blog/bassmaster-father-and-son-duo-understand-the-importance-of-hearing-health
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Boston-MA,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/blog/dealing-with-itchy-ears,Are Your Hearing Aids Making Your Ears Itchy?,Itchy Ears? Think your hearing aid may be the cause? Here are some tips for relief of itchy ears.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Dealing With Itchy Ears?</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you/-/locator/Denver-Colorado,Find Miracle-Ear Hearing Aids Near You,Find a Miracle-Ear hearing aid center near you and schedule your free hearing evaluation!,,https://www.miracle-ear.com/find-a-miracle-ear-location-near-you
200,https://www.miracle-ear.com/blog/keep-your-hearing-sharp-with-regular-checkups,Regular Checkups Keep Your Hearing Sharp,"Like with eye glasses, your should have regular check ups of your hearing after getting hearing aids.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Keep Your Hearing Sharp With Regular Checkups</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/ask-the-expert-my-first-appointment,Ask the Expert My First Appointment Blog,"""What should I expect during my first visit?"" Miracle-Ear Chief Audiology Officer Dr. Thomas Tedeschi answers some of your common questions about your first appointment and your initial hearing evaluation.","<h1 class=""typo-h1 white-color avenir-med"">Ask the Expert: My First Appointment</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/ask-the-expert-follow-up-care,Ask the Expert: Follow-Up Care,Follow-up care and service to your hearing is an important aspect of your hearing health.,"<h1 class=""typo-h1 white-color avenir-med"">Ask the Expert: Follow-Up Care</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point"">Limited 3-Year Warranty</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/how-hearing-aids-integrate-with-modern-living,How Hearing Aids Integrate with Modern Living,Our advanced hearing aid technology allows you to live your best life in today's modern world.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">How Hearing Aids Integrate with Modern Living</h1>,<h1 class=""typo-h4 pad-bottom-20-xs"">Say Goodbye to Batteries</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/the-holidays-with-hearing-loss,The Holidays with Hearing Loss,Take a look at some of our favorite holiday activities and how hearing aids can help you experience them to their fullest.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">The Holidays with Hearing Loss</h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/6-tips-for-healthy-hearing,Six Tips for Healthy Hearing and Hearing Loss Prevention,"Understanding proper ear care will go a long way to protect your hearing, prevent further damage and maximize the effectiveness of your hearing aids. Follow these simple tips for optimal hearing health.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Tips for Healthy Hearing</h1>,<h1 class=""typo-h2 pad-bottom-20-xs white-color align-center""></h1>",https://www.miracle-ear.com/blog/miracle-ear-foundation-nichole-s-story
200,https://www.miracle-ear.com/blog/hearing-aid-myths-vs.-facts,Common Miconceptions About Hearing Loss and Hearing Aids,Don’t let these common misconceptions stop you from improving your life with hearing aids.,"<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">Hearing Aid Myths vs. Facts</h1>,<h1 class=""typo-h2 pad-bottom-20-xs white-color align-center""></h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/the-active-rv-lifestyle-adventure-around-every-corner,The Active RV Lifestyle: Adventure Around Every Corner,"RV owners want to be physically active, not just sitting around the campfire.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">The Active RV Lifestyle: Adventure Around Every Corner</h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>,<h1 class=""typo-h3 avenir-med title white-color dot-point""></h1>",https://www.miracle-ear.com/blog
200,https://www.miracle-ear.com/blog/ask-the-expert-annual-hearing-test,Ask the Expert: Annual Hearing Test,Did you know Miracle-Ear offers free lifetime aftercare for all customers? Miracle-Ear Chief Audiology Officer Dr. Thomas Tedeschi answers some of your questions about your annual hearing evaluation.,"<h1 class=""typo-h1 white-color avenir-med"">Ask the Expert: Annual Hearing Test</h1>",https://www.miracle-ear.com/blog/our-favorite-quotes-about-listening-and-communication
200,https://www.miracle-ear.com/blog/5-tips-for-halloween-with-hearing-aids,5 Tips for Halloween with Hearing Aids,"Halloween is a fun holiday to celebrate, but it’s also important to keep safety in mind. This is especially true when you have hearing loss or wear hearing aids. We’ve thought of some simple tips to help you get the most out of this year’s trick or treating.","<h1 class=""typo-h2 white-color avenir-med pad-bottom-30-xs pad-bottom-30-lg"">5 Tips for Halloween with Hearing Aids</h1>",https://www.miracle-ear.com/blog
